0,0.01_10_15_0_put,0.01_10_15_0_call,0.03_10_15_0_put,0.03_10_15_0_call,0.05_10_15_0_put,0.05_10_15_0_call,0.1_10_15_0_put,0.1_10_15_0_call,0.15_10_15_0_put,0.15_10_15_0_call,0.2_10_15_0_put,0.2_10_15_0_call,0.25_10_15_0_put,0.25_10_15_0_call,0.3_10_15_0_put,0.3_10_15_0_call,0.35_10_15_0_put,0.35_10_15_0_call,0.4_10_15_0_put,0.4_10_15_0_call,0.45_10_15_0_put,0.45_10_15_0_call,0.5_10_15_0_put,0.5_10_15_0_call,0.01_10_16_0_put,0.01_10_16_0_call,0.03_10_16_0_put,0.03_10_16_0_call,0.05_10_16_0_put,0.05_10_16_0_call,0.1_10_16_0_put,0.1_10_16_0_call,0.15_10_16_0_put,0.15_10_16_0_call,0.2_10_16_0_put,0.2_10_16_0_call,0.25_10_16_0_put,0.25_10_16_0_call,0.3_10_16_0_put,0.3_10_16_0_call,0.35_10_16_0_put,0.35_10_16_0_call,0.4_10_16_0_put,0.4_10_16_0_call,0.45_10_16_0_put,0.45_10_16_0_call,0.5_10_16_0_put,0.5_10_16_0_call,0.01_11_15_0_put,0.01_11_15_0_call,0.03_11_15_0_put,0.03_11_15_0_call,0.05_11_15_0_put,0.05_11_15_0_call,0.1_11_15_0_put,0.1_11_15_0_call,0.15_11_15_0_put,0.15_11_15_0_call,0.2_11_15_0_put,0.2_11_15_0_call,0.25_11_15_0_put,0.25_11_15_0_call,0.3_11_15_0_put,0.3_11_15_0_call,0.35_11_15_0_put,0.35_11_15_0_call,0.4_11_15_0_put,0.4_11_15_0_call,0.45_11_15_0_put,0.45_11_15_0_call,0.5_11_15_0_put,0.5_11_15_0_call,0.01_11_16_0_put,0.01_11_16_0_call,0.03_11_16_0_put,0.03_11_16_0_call,0.05_11_16_0_put,0.05_11_16_0_call,0.1_11_16_0_put,0.1_11_16_0_call,0.15_11_16_0_put,0.15_11_16_0_call,0.2_11_16_0_put,0.2_11_16_0_call,0.25_11_16_0_put,0.25_11_16_0_call,0.3_11_16_0_put,0.3_11_16_0_call,0.35_11_16_0_put,0.35_11_16_0_call,0.4_11_16_0_put,0.4_11_16_0_call,0.45_11_16_0_put,0.45_11_16_0_call,0.5_11_16_0_put,0.5_11_16_0_call,0.01_13_15_0_put,0.01_13_15_0_call,0.03_13_15_0_put,0.03_13_15_0_call,0.05_13_15_0_put,0.05_13_15_0_call,0.1_13_15_0_put,0.1_13_15_0_call,0.15_13_15_0_put,0.15_13_15_0_call,0.2_13_15_0_put,0.2_13_15_0_call,0.25_13_15_0_put,0.25_13_15_0_call,0.3_13_15_0_put,0.3_13_15_0_call,0.35_13_15_0_put,0.35_13_15_0_call,0.4_13_15_0_put,0.4_13_15_0_call,0.45_13_15_0_put,0.45_13_15_0_call,0.5_13_15_0_put,0.5_13_15_0_call,0.01_13_16_0_put,0.01_13_16_0_call,0.03_13_16_0_put,0.03_13_16_0_call,0.05_13_16_0_put,0.05_13_16_0_call,0.1_13_16_0_put,0.1_13_16_0_call,0.15_13_16_0_put,0.15_13_16_0_call,0.2_13_16_0_put,0.2_13_16_0_call,0.25_13_16_0_put,0.25_13_16_0_call,0.3_13_16_0_put,0.3_13_16_0_call,0.35_13_16_0_put,0.35_13_16_0_call,0.4_13_16_0_put,0.4_13_16_0_call,0.45_13_16_0_put,0.45_13_16_0_call,0.5_13_16_0_put,0.5_13_16_0_call,0.01_15_15_1_put,0.01_15_15_1_call,0.03_15_15_1_put,0.03_15_15_1_call,0.05_15_15_1_put,0.05_15_15_1_call,0.1_15_15_1_put,0.1_15_15_1_call,0.15_15_15_1_put,0.15_15_15_1_call,0.2_15_15_1_put,0.2_15_15_1_call,0.25_15_15_1_put,0.25_15_15_1_call,0.3_15_15_1_put,0.3_15_15_1_call,0.35_15_15_1_put,0.35_15_15_1_call,0.4_15_15_1_put,0.4_15_15_1_call,0.45_15_15_1_put,0.45_15_15_1_call,0.5_15_15_1_put,0.5_15_15_1_call,0.01_15_16_1_put,0.01_15_16_1_call,0.03_15_16_1_put,0.03_15_16_1_call,0.05_15_16_1_put,0.05_15_16_1_call,0.1_15_16_1_put,0.1_15_16_1_call,0.15_15_16_1_put,0.15_15_16_1_call,0.2_15_16_1_put,0.2_15_16_1_call,0.25_15_16_1_put,0.25_15_16_1_call,0.3_15_16_1_put,0.3_15_16_1_call,0.35_15_16_1_put,0.35_15_16_1_call,0.4_15_16_1_put,0.4_15_16_1_call,0.45_15_16_1_put,0.45_15_16_1_call,0.5_15_16_1_put,0.5_15_16_1_call,0.01_12_12_1_put,0.01_12_12_1_call,0.03_12_12_1_put,0.03_12_12_1_call,0.05_12_12_1_put,0.05_12_12_1_call,0.1_12_12_1_put,0.1_12_12_1_call,0.15_12_12_1_put,0.15_12_12_1_call,0.2_12_12_1_put,0.2_12_12_1_call,0.25_12_12_1_put,0.25_12_12_1_call,0.3_12_12_1_put,0.3_12_12_1_call,0.35_12_12_1_put,0.35_12_12_1_call,0.4_12_12_1_put,0.4_12_12_1_call,0.45_12_12_1_put,0.45_12_12_1_call,0.5_12_12_1_put,0.5_12_12_1_call,0.01_15_16_7_put,0.01_15_16_7_call,0.03_15_16_7_put,0.03_15_16_7_call,0.05_15_16_7_put,0.05_15_16_7_call,0.1_15_16_7_put,0.1_15_16_7_call,0.15_15_16_7_put,0.15_15_16_7_call,0.2_15_16_7_put,0.2_15_16_7_call,0.25_15_16_7_put,0.25_15_16_7_call,0.3_15_16_7_put,0.3_15_16_7_call,0.35_15_16_7_put,0.35_15_16_7_call,0.4_15_16_7_put,0.4_15_16_7_call,0.45_15_16_7_put,0.45_15_16_7_call,0.5_15_16_7_put,0.5_15_16_7_call,0.01_15_16_14_put,0.01_15_16_14_call,0.03_15_16_14_put,0.03_15_16_14_call,0.05_15_16_14_put,0.05_15_16_14_call,0.1_15_16_14_put,0.1_15_16_14_call,0.15_15_16_14_put,0.15_15_16_14_call,0.2_15_16_14_put,0.2_15_16_14_call,0.25_15_16_14_put,0.25_15_16_14_call,0.3_15_16_14_put,0.3_15_16_14_call,0.35_15_16_14_put,0.35_15_16_14_call,0.4_15_16_14_put,0.4_15_16_14_call,0.45_15_16_14_put,0.45_15_16_14_call,0.5_15_16_14_put,0.5_15_16_14_call,0.01_15_16_28_put,0.01_15_16_28_call,0.03_15_16_28_put,0.03_15_16_28_call,0.05_15_16_28_put,0.05_15_16_28_call,0.1_15_16_28_put,0.1_15_16_28_call,0.15_15_16_28_put,0.15_15_16_28_call,0.2_15_16_28_put,0.2_15_16_28_call,0.25_15_16_28_put,0.25_15_16_28_call,0.3_15_16_28_put,0.3_15_16_28_call,0.35_15_16_28_put,0.35_15_16_28_call,0.4_15_16_28_put,0.4_15_16_28_call,0.45_15_16_28_put,0.45_15_16_28_call,0.5_15_16_28_put,0.5_15_16_28_call,0.01_15_16_42_put,0.01_15_16_42_call,0.03_15_16_42_put,0.03_15_16_42_call,0.05_15_16_42_put,0.05_15_16_42_call,0.1_15_16_42_put,0.1_15_16_42_call,0.15_15_16_42_put,0.15_15_16_42_call,0.2_15_16_42_put,0.2_15_16_42_call,0.25_15_16_42_put,0.25_15_16_42_call,0.3_15_16_42_put,0.3_15_16_42_call,0.35_15_16_42_put,0.35_15_16_42_call,0.4_15_16_42_put,0.4_15_16_42_call,0.45_15_16_42_put,0.45_15_16_42_call,0.5_15_16_42_put,0.5_15_16_42_call
2023-01-06,0,0,0,0,0,0,0,0,0.095,1.805,0,0,0.285,1.805,0.285,1.805,0.285,1.805,0.475,1.805,0.475,1.805,0.665,1.805,0,0,0,2.09,0,2.28,0.095,2.185,0.095,1.995,0.095,1.805,0.285,1.995,0.285,1.805,0.285,1.805,0.475,1.805,0.475,1.805,0.665,1.805,0,0,0,0,0,0,0,0,0.095,1.425,0,0,0.285,1.805,0.475,1.805,0.665,1.805,0.855,2.185,1.235,1.805,1.235,1.805,0,0,0,0.19,0,0.38,0.095,1.33,0.095,1.995,0.285,2.185,0.285,2.185,0.475,2.185,0.665,2.185,0.855,2.375,1.235,1.995,1.235,1.995,0,0,0,0,0,0.76,0,0,0.095,1.235,0,0,0,0,0,0,0.475,1.615,0.665,1.615,0.665,1.615,0,0,0,0,0,0.57,0,1.33,0.19,1.615,0.095,1.995,0.285,1.805,0.475,1.805,0.475,1.805,0.475,1.805,0.665,1.805,0.665,1.805,0.855,1.805,0,0,0,0,0,0,0.095,0.665,0.19,1.425,0.19,1.995,0.475,2.28,0.57,2.09,0.57,1.995,0.855,2.09,0.855,2.09,1.14,1.9,0,0,0,0,0,0,0.095,1.235,0.19,2.185,0.19,2.375,0.475,2.47,0.57,2.28,0.57,2.185,0.855,2.09,0.855,2.09,1.14,1.9,0,0,0,0,0,0,0.095,0.475,0.095,0.95,0.19,1.33,0.19,1.615,0.285,1.995,0.475,1.71,0.76,1.805,0.76,1.805,1.045,1.805,0,0,0,0,0,0,0,0,0,0.19,0,0.475,0.095,0.665,0.095,0.665,0.19,0.855,0.38,0.855,0.475,0.665,0.76,0.665,0,0,0,0,0,0,0,0.095,0,0.095,0,0.19,0.095,0.095,0.19,0.38,0.095,0.19,0.19,0.285,0.19,0.19,0.38,0.19,0,0,0,0.0475,0.0475,0.0475,0.095,0.095,0.0475,0.0475,0.2375,0.1425,0.475,0.1425,0.76,0.19,0.95,0.19,0.095,0.095,0.095,0.095,8.17,0.285,0,0,0,0,0,0,0.0475,0,0,0,0.095,0,0,0,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095
2023-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-09,0,0,0,0,0,0,0,0,0.095,0.475,0,0,1.235,1.045,1.805,1.235,2.375,1.425,2.375,1.425,2.375,1.425,2.755,1.425,0,0,0,0,0,0.19,0.095,0.285,2.755,0.475,2.755,0.665,2.375,1.045,2.375,1.235,2.945,1.425,2.945,1.425,2.945,1.425,2.945,1.425,0,0,0,0,0,0,0,0,1.425,0.285,0,0,1.995,0.665,1.995,1.045,2.375,1.045,2.185,1.235,2.185,1.235,1.805,1.425,0,0,0,0,1.33,0,2.565,0.19,1.995,0.285,2.565,0.475,2.565,0.665,2.565,1.045,2.565,1.045,2.375,1.235,2.375,1.235,2.185,1.425,0,0,0,0,0.57,0,0,0,1.425,0.095,0,0,0,0,0,0,2.185,0.475,2.185,0.665,2.185,0.665,0,0,0,0,2.85,0,3.04,0,2.185,0.095,1.995,0.095,2.565,0.095,2.565,0.285,2.565,0.475,2.375,0.475,2.375,0.665,2.375,0.665,2.375,0.855,0,0,0,0,0,0,0,0,0.095,0,0.095,0.095,0.19,0.095,0.285,0.19,0.285,0.38,0.38,0.285,0.475,0.285,0.475,0.475,0,0,0,0,0,0,0,0,0.095,0,0.095,0.095,0.19,0.095,0.285,0.19,0.285,0.38,0.38,0.285,0.475,0.285,0.475,0.475,0,0,0.095,0,0.19,0,0.285,0,0.38,0,0.475,0,0.57,0.19,0.57,0.19,0.665,0.38,0.665,0.57,0.76,0.57,0.76,0.475,0,0,0,0,0,0.095,0,1.235,0.095,1.805,0.19,2.28,0.19,1.71,0.285,2.66,0.38,4.275,0.38,5.13,0.475,4.845,0.475,5.7,0,0,0,0.095,0,0,0,0.19,0,0.19,0,0.19,0,0.285,0,0.285,0.095,0.19,0.095,0.19,0.19,0.095,0.095,0.19,0,0,0,0,0,0.0475,0,0,0,0.095,0,0.0475,0.0475,0.1425,0.0475,0.2375,0,0.095,0.095,0.19,0.095,0.095,0.0475,0.095,0,0,0,0,0,0,0,0,0,0,0,0.095,0.095,0.095,0,0.19,0.095,0.19,0,0.095,0.095,0.095,0.095,0.095
2023-01-10,0,0,0,0,0,0,0,0,0.285,0.285,0,0,1.045,1.045,1.235,1.805,1.235,1.805,1.425,2.565,2.185,2.565,2.185,2.565,0,0,0,0,0,0,0.095,0.095,0.285,0.285,0.665,0.475,1.045,1.425,1.235,3.325,1.235,3.135,1.425,3.515,2.185,3.515,2.565,3.135,0,0,0,0,0,0,0,0,0.285,0.285,0,0,0.665,1.235,0.665,1.235,0.665,1.235,0.855,1.805,1.425,1.805,1.615,1.805,0,0,0,0,0,0,0.095,0.19,0.285,0.285,0.475,0.855,0.665,2.755,0.665,2.565,0.665,2.565,0.855,2.755,1.425,2.375,1.995,2.375,0,0,0,0,0,0,0,0,0.095,0.285,0,0,0,0,0,0,0.665,1.045,0.665,1.615,0.855,1.615,0,0,0,0,0,0,0,0,0,0.19,0.095,0.285,0.285,0.855,0.285,2.565,0.475,2.375,0.665,2.375,0.665,2.565,1.235,2.565,1.235,1.995,0,0,0,0,0,0,0.095,0.19,0.19,0.19,0.475,0.38,0.95,0.57,1.615,0.76,1.52,1.33,1.71,2.28,2.565,2.09,2.47,2.945,0,0,0,0,0,0,0.095,0.19,0.19,0.19,0.475,0.38,0.95,0.57,1.615,0.76,1.52,1.71,1.71,3.8,2.945,3.42,2.85,3.895,0,0,0.095,0,0.38,0,1.235,0.095,1.805,0.285,1.71,0.285,1.805,0.38,1.71,0.475,1.995,0.475,1.805,0.665,1.615,0.665,1.805,0.76,0,0,0,0,0,0,0,0,0.095,0,0,0,0.19,0,0,0,0.095,0.095,0.19,0,0,0.095,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.19,0,0.095,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475,0,0,0,0,0.0475,0.095,0,0,0.095,0,0,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0,0,0,0,0,0.095,0.095,0,0.095
2023-01-11,0,0,0,0,0,0,0,0,0.095,0.855,0,0,0.665,1.995,0.665,2.185,0.665,2.185,1.045,2.375,1.045,2.185,1.235,2.185,0,0,0,0,0,0,0.19,0.095,0.095,2.185,0.475,2.755,0.665,3.135,0.665,2.755,0.665,2.755,1.045,2.565,1.045,2.375,1.235,2.375,0,0,0,0,0,0,0,0,0.095,1.805,0,0,0.285,1.995,0.285,1.995,0.475,1.805,0.665,1.995,0.665,1.995,0.855,1.805,0,0,0,0.19,0,0.19,0.095,2.755,0.095,2.945,0.285,2.565,0.285,2.185,0.285,2.185,0.475,1.995,0.665,1.995,0.665,1.995,0.855,1.805,0,0,0,0,0,0.19,0,0,0.095,0.665,0,0,0,0,0,0,0.475,1.615,0.475,1.805,0.665,1.805,0,0,0,0,0,0,0,0.19,0,1.995,0.095,1.995,0.475,2.565,0.285,2.755,0.285,2.755,0.475,2.755,0.475,2.375,0.665,2.375,0.665,2.185,0,0,0,0,0,0.19,0.095,1.235,0.095,2.09,0.285,2.09,0.285,2.09,0.38,1.9,0.475,2.185,0.665,1.9,0.665,1.995,0.855,1.71,0,0,0,0,0,0.19,0.095,2.945,0.095,2.66,0.285,2.28,0.285,2.09,0.38,1.9,0.475,2.185,0.665,1.9,0.665,1.995,0.855,1.71,0,0,0,0,0,0.19,0.095,0.475,0.095,1.33,0.19,1.425,0.19,1.71,0.38,1.71,0.38,1.71,0.475,1.615,0.57,1.615,0.665,1.71,0,0,0,0,0,0.095,0,0.095,0.095,0.19,0.095,0.095,0.095,0.19,0.095,0.19,0.095,0.095,0.095,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0,0,0.095,0,0.19,0,0.19,0,0.19,0,0.095,0,0.095,0,0.19,0.095,0.095,0.095,0.095,0,0,0,0,0,0,0,0,0,0.0475,0,0.095,0,0.0475,0,0.095,0.095,0.0475,0,0.095,0.095,0.095,0.095,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.095,0.095,0,0.095,0.095,0.095,0.095,0.19,0.095,0.095
2023-01-12,0,0,0,0,0,0,0,0,0.095,1.805,0,0,0.285,2.945,0.285,2.565,0.475,2.945,0.475,2.755,1.045,2.375,1.045,2.375,0,0,0,0,0,0.19,0.095,1.14,0.095,1.805,0.095,3.325,0.285,4.465,0.285,3.325,0.475,3.515,0.475,2.945,1.045,2.565,1.045,2.565,0,0,0,0,0,0,0,0,0.285,1.045,0,0,0.475,1.615,0.475,2.185,1.045,2.375,1.045,2.565,1.425,2.565,1.995,2.185,0,0,0,0,0,0,0.095,0.475,0.285,1.045,0.285,1.425,0.475,1.615,0.475,2.945,1.045,3.895,1.045,3.515,1.425,3.515,2.375,2.945,0,0,0,0,0.19,0,0,0,0.855,0.475,0,0,0,0,0,0,1.805,1.045,1.805,1.425,2.185,1.425,0,0,0,0,0.19,0,0.19,0,0.665,0.19,1.235,0.475,1.805,0.475,1.805,0.855,2.755,1.045,2.945,1.045,2.945,1.425,3.135,1.425,3.135,1.615,0,0,0,0,0,0,0.095,0.095,0.19,0.095,0.38,0.285,0.38,0.285,0.76,1.045,0.76,2.09,0.95,3.23,1.52,3.04,2.28,3.23,0,0,0,0,0,0,0.095,0.095,0.19,0.095,0.38,0.285,0.38,0.285,0.76,1.045,0.76,2.09,0.95,3.99,1.52,3.8,2.28,3.42,0,0,0,0,0,0.095,0.095,0.19,0.095,0.285,0.285,0.76,0.285,1.045,0.855,1.33,0.855,1.995,1.235,2.28,1.805,2.755,1.995,2.09,0,0,0,0,0,0,0,0.095,0,0.285,0,0.57,0,1.045,0.095,1.045,0.095,0.95,0.19,0.855,0.19,0.38,0.38,0.475,0,0,0,0,0,0,0,0.57,0,1.045,0,0.95,0,0.38,0,0.475,0,0.19,0,0.665,0,1.235,0,1.615,0,0,0,0,0,0,0,0,0,0,0.0475,0.0475,0,0.095,0.0475,0.0475,0.0475,0.095,0.095,0.095,0.095,0,0,0.095,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0.095,0,0.095,0.095,0.095,0.095,0.095,0.095,0,0.095,0.095
2023-01-13,0,0,0,0,0,0,0,0,0.095,1.425,0,0,0.285,1.805,0.285,1.805,0.475,2.185,0.855,1.995,0.855,2.185,0.855,1.995,0,0,0,0.19,0,0.38,0.095,1.615,0.095,2.375,0.095,2.185,0.285,2.185,0.285,2.185,0.475,2.375,0.855,2.185,0.855,2.185,0.855,1.995,0,0,0,0,0,0,0,0,0.285,0.285,0,0,0.665,0.855,0.665,1.235,0.665,1.425,1.045,1.425,1.425,1.615,1.425,1.805,0,0,0,0,0,0.19,0.19,0.665,0.285,1.425,0.475,2.375,0.665,2.375,0.665,2.185,0.665,1.995,1.045,1.995,1.425,1.995,1.425,1.995,0,0,0,0,0,0.19,0,0,0.095,0.285,0,0,0,0,0,0,0.855,1.425,0.855,1.425,1.045,1.425,0,0,0,0,0,0.19,0,0.38,0.19,0.76,0.095,1.425,0.285,2.375,0.665,2.185,0.665,2.185,0.855,1.995,0.855,1.995,1.045,1.805,1.045,1.805,0,0,0,0,0.19,0,0.285,0.095,0.57,0.095,0.665,0.19,0.855,0.19,0.95,0.285,1.33,0.285,1.615,0.665,1.615,1.14,1.33,1.52,0,0,0,0,0.19,0,0.285,0.095,0.57,0.095,0.665,0.19,0.855,0.19,0.95,0.475,1.33,0.855,1.615,1.805,1.615,2.66,1.52,2.47,0,0,0,0,0,0.095,0.095,0.095,0.285,0.19,0.38,0.19,0.57,0.285,0.665,0.285,1.045,0.57,0.95,0.57,1.14,0.855,1.425,1.045,0,0,0,0,0,0.095,0.095,0.095,0.095,0.19,0.095,0.855,0.095,2.375,0.095,2.28,0.095,1.615,0.095,1.615,0.095,1.235,0.095,2.85,0,0,0,0.095,0,0.095,0.095,0.855,0.095,2.28,0.19,1.615,0.19,1.425,0.285,4.37,0.285,8.835,0.38,9.025,0.38,9.69,0.475,8.93,0,0,0,0,0,0,0,0,0,0.095,0,0.0475,0.0475,0.0475,0,0,0,0.095,0,0,0,0.095,0.095,0,0,0,0,0,0,0,0.0475,0.0475,0,0,0,0.095,0,0.19,0,0.19,0,0.19,0,0.19,0,0.095,0,0.095
2023-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
